LINE_ID,PrevTemp,GenNum,Prev_PAL_TOT,PAL_TOT,Prev_PAN_TOT,PAN_TOT,Prev_PAL_TOT_comp,Prev_PAN_TOT_comp
C_S_R1,24,2,5,60,0,19,4,0
C_S_R1,24.4,3,60,44,19,6,59,18
C_S_R1,24.8,4,44,21,6,7,43,5
C_S_R1,25.2,5,21,46,13,51,20,12
C_S_R1,25.6,6,46,0,51,62,45,50
C_S_R10,24,2,5,23,0,14,4,0
C_S_R10,24.4,3,23,0,14,1,22,13
C_S_R11,24,2,5,68,0,17,4,0
C_S_R11,24.4,3,68,26,17,20,67,16
C_S_R11,24.8,4,26,28,20,33,25,19
C_S_R11,25.2,5,28,12,39,29,27,38
C_S_R11,25.6,6,12,31,29,59,11,28
C_S_R11,26,7,31,0,59,12,30,58
C_S_R12,24,2,5,29,0,15,4,0
C_S_R12,24.4,3,29,0,15,0,28,14
C_S_R13,24,2,5,3,0,17,4,0
C_S_R13,24.4,3,3,0,17,16,2,16
C_S_R14,24,2,5,54,0,17,4,0
C_S_R14,24.4,3,54,55,17,3,53,16
C_S_R14,24.8,4,55,27,3,0,54,2
C_S_R14,25.2,5,27,49,6,0,26,5
C_S_R14,25.6,6,49,78,0,0,48,0
C_S_R14,26,7,78,0,0,0,77,0
C_S_R15,24,2,5,60,0,14,4,0
C_S_R15,24.4,3,60,2,14,0,59,13
C_S_R15,24.8,4,2,0,0,0,1,0
C_S_R16,24,2,5,38,0,16,4,0
C_S_R16,24.4,3,38,3,16,0,37,15
C_S_R16,24.8,4,3,18,0,0,2,0
C_S_R16,25.2,5,18,12,6,2,17,5
C_S_R16,25.6,6,12,25,2,23,11,1
C_S_R16,26,7,25,0,23,0,24,22
C_S_R17,24,2,5,60,0,15,4,0
C_S_R17,24.4,3,60,46,15,1,59,14
C_S_R17,24.8,4,46,31,1,0,45,0
C_S_R17,25.2,5,31,56,6,0,30,5
C_S_R17,25.6,6,56,64,0,0,55,0
C_S_R17,26,7,64,32,0,0,63,0
C_S_R17,26.4,8,32,27,0,0,31,0
C_S_R17,26.8,9,27,6,6,0,26,5
C_S_R17,27.2,10,6,1,0,0,5,0
C_S_R18,24,2,5,76,0,18,4,0
C_S_R18,24.4,3,76,38,18,4,75,17
C_S_R18,24.8,4,38,68,4,0,37,3
C_S_R18,25.2,5,68,46,5,0,67,4
C_S_R18,25.6,6,46,59,0,0,45,0
C_S_R18,26,7,59,0,0,0,58,0
C_S_R19,24,2,5,46,0,13,4,0
C_S_R19,24.4,3,46,0,13,1,45,12
C_S_R2,24,2,5,54,0,15,4,0
C_S_R2,24.4,3,54,1,15,0,53,14
C_S_R2,24.8,4,1,0,0,0,0,0
C_S_R20,24,2,5,64,0,13,4,0
C_S_R20,24.4,3,64,52,13,0,63,12
C_S_R20,24.8,4,52,56,0,0,51,0
C_S_R20,25.2,5,56,53,6,0,55,5
C_S_R20,25.6,6,53,16,0,0,52,0
C_S_R20,26,7,16,2,0,0,15,0
C_S_R20,26.4,8,2,41,0,0,1,0
C_S_R20,26.8,9,41,4,6,0,40,5
C_S_R20,27.2,10,4,0,0,0,3,0
C_S_R21,24,2,5,61,0,19,4,0
C_S_R21,24.4,3,61,34,19,11,60,18
C_S_R21,24.8,4,34,57,11,0,33,10
C_S_R21,25.2,5,57,7,4,9,56,3
C_S_R21,25.6,6,7,21,9,60,6,8
C_S_R21,26,7,21,0,60,42,20,59
C_S_R22,24,2,5,20,0,18,4,0
C_S_R22,24.4,3,20,4,18,0,19,17
C_S_R22,24.8,4,4,38,0,0,3,0
C_S_R22,25.2,5,38,29,6,3,37,5
C_S_R22,25.6,6,29,17,3,1,28,2
C_S_R22,26,7,17,19,1,0,16,0
C_S_R22,26.4,8,19,23,0,0,18,0
C_S_R22,26.8,9,23,0,6,13,22,5
C_S_R23,24,2,5,42,0,19,4,0
C_S_R23,24.4,3,42,57,19,3,41,18
C_S_R23,24.8,4,57,48,3,2,56,2
C_S_R23,25.2,5,48,33,8,10,47,7
C_S_R23,25.6,6,33,63,10,18,32,9
C_S_R23,26,7,63,10,18,25,62,17
C_S_R23,26.4,8,10,14,25,66,9,24
C_S_R23,26.8,9,14,0,72,63,13,71
C_S_R24,24,2,5,81,0,17,4,0
C_S_R24,24.4,3,81,42,17,0,80,16
C_S_R24,24.8,4,42,9,0,0,41,0
C_S_R24,25.2,5,9,68,6,11,8,5
C_S_R24,25.6,6,68,30,11,0,67,10
C_S_R24,26,7,30,12,0,0,29,0
C_S_R24,26.4,8,12,11,0,0,11,0
C_S_R24,26.8,9,11,5,6,26,10,5
C_S_R24,27.2,10,5,0,26,80,4,25
C_S_R25,24,2,5,49,0,14,4,0
C_S_R25,24.4,3,49,3,14,0,48,13
C_S_R25,24.8,4,3,0,0,0,2,0
C_S_R26,24,2,5,53,0,18,4,0
C_S_R26,24.4,3,53,1,18,0,52,17
C_S_R26,24.8,4,1,0,0,0,0,0
C_S_R27,24,2,5,35,0,11,4,0
C_S_R27,24.4,3,35,0,11,0,34,10
C_S_R28,24,2,5,34,0,15,4,0
C_S_R28,24.4,3,34,0,15,0,33,14
C_S_R29,24,2,5,41,0,13,4,0
C_S_R29,24.4,3,41,2,13,0,40,12
C_S_R29,24.8,4,2,0,0,0,1,0
C_S_R3,24,2,5,34,0,16,4,0
C_S_R3,24.4,3,34,32,16,1,33,15
C_S_R3,24.8,4,32,64,1,1,31,0
C_S_R3,25.2,5,64,15,7,16,63,6
C_S_R3,25.6,6,15,39,16,50,14,15
C_S_R3,26,7,39,0,50,14,38,49
C_S_R30,24,2,5,28,0,13,4,0
C_S_R30,24.4,3,28,1,13,0,27,12
C_S_R30,24.8,4,1,0,0,0,0,0
C_S_R31,24,2,5,86,0,13,4,0
C_S_R31,24.4,3,86,72,13,0,85,12
C_S_R31,24.8,4,72,23,0,0,71,0
C_S_R31,25.2,5,23,43,6,5,22,5
C_S_R31,25.6,6,43,35,5,0,42,4
C_S_R31,26,7,35,10,0,0,34,0
C_S_R31,26.4,8,10,6,0,0,9,0
C_S_R31,26.8,9,6,0,6,23,5,5
C_S_R32,24,2,5,66,0,21,4,0
C_S_R32,24.4,3,66,2,21,0,65,20
C_S_R32,24.8,4,2,0,0,0,1,0
C_S_R33,24,2,5,71,0,17,4,0
C_S_R33,24.4,3,71,0,17,0,70,16
C_S_R34,24,2,5,42,0,15,4,0
C_S_R34,24.4,3,42,68,15,0,41,14
C_S_R34,24.8,4,68,9,0,0,67,0
C_S_R34,25.2,5,9,47,6,4,8,5
C_S_R34,25.6,6,47,38,4,0,46,3
C_S_R34,26,7,38,21,0,0,37,0
C_S_R34,26.4,8,21,63,0,0,20,0
C_S_R34,26.8,9,63,15,6,20,62,5
C_S_R34,27.2,10,15,2,20,72,14,19
C_S_R35,24,2,5,66,0,20,4,0
C_S_R35,24.4,3,66,14,20,2,65,19
C_S_R35,24.8,4,14,53,2,11,13,1
C_S_R35,25.2,5,53,43,17,38,52,16
C_S_R35,25.6,6,43,0,38,35,42,37
C_S_R36,24,2,5,62,0,14,4,0
C_S_R36,24.4,3,62,0,14,0,61,13
C_S_R37,24,2,5,63,0,17,4,0
C_S_R37,24.4,3,63,35,17,1,62,16
C_S_R37,24.8,4,35,67,1,0,34,0
C_S_R37,25.2,5,67,33,5,5,66,4
C_S_R37,25.6,6,33,55,5,17,32,4
C_S_R37,26,7,55,1,17,58,54,16
C_S_R37,26.4,8,1,0,58,100,0,57
C_S_R38,24,2,5,67,0,14,4,0
C_S_R38,24.4,3,67,36,14,2,66,13
C_S_R38,24.8,4,36,28,2,0,35,1
C_S_R38,25.2,5,28,12,6,2,27,5
C_S_R38,25.6,6,12,0,2,0,11,1
C_S_R39,24,2,5,57,0,14,4,0
C_S_R39,24.4,3,57,37,14,3,56,13
C_S_R39,24.8,4,37,49,3,0,36,2
C_S_R39,25.2,5,49,61,6,1,48,5
C_S_R39,25.6,6,61,52,1,0,60,0
C_S_R39,26,7,52,0,0,0,51,0
C_S_R4,24,2,5,66,0,14,4,0
C_S_R4,24.4,3,66,33,14,1,65,13
C_S_R4,24.8,4,33,57,1,0,32,0
C_S_R4,25.2,5,57,51,6,0,56,5
C_S_R4,25.6,6,51,52,0,0,50,0
C_S_R4,26,7,52,0,0,0,51,0
C_S_R40,24,2,5,53,0,16,4,0
C_S_R40,24.4,3,53,30,16,0,52,15
C_S_R40,24.8,4,30,36,0,0,29,0
C_S_R40,25.2,5,36,80,6,0,35,5
C_S_R40,25.6,6,80,16,0,0,79,0
C_S_R40,26,7,16,34,0,0,15,0
C_S_R40,26.4,8,34,43,0,0,33,0
C_S_R40,26.8,9,43,1,6,0,42,5
C_S_R40,27.2,10,1,0,0,0,0,0
C_S_R41,24,2,5,74,0,19,4,0
C_S_R41,24.4,3,74,42,19,4,73,18
C_S_R41,24.8,4,42,62,4,0,41,3
C_S_R41,25.2,5,62,38,6,9,61,5
C_S_R41,25.6,6,38,55,9,3,37,8
C_S_R41,26,7,55,0,3,0,54,2
C_S_R42,24,2,5,52,0,17,4,0
C_S_R42,24.4,3,52,52,17,1,51,16
C_S_R42,24.8,4,52,70,1,0,51,0
C_S_R42,25.2,5,70,74,6,0,69,5
C_S_R42,25.6,6,74,13,0,0,73,0
C_S_R42,26,7,13,70,0,0,12,0
C_S_R42,26.4,8,70,0,0,0,69,0
C_S_R43,24,2,5,31,0,15,4,0
C_S_R43,24.4,3,31,77,15,0,30,14
C_S_R43,24.8,4,77,0,0,0,76,0
C_S_R44,24,2,5,66,0,14,4,0
C_S_R44,24.4,3,66,3,14,0,65,13
C_S_R44,24.8,4,3,5,0,0,2,0
C_S_R44,25.2,5,5,55,6,8,4,5
C_S_R44,25.6,6,55,17,8,0,54,7
C_S_R44,26,7,17,12,0,0,16,0
C_S_R44,26.4,8,12,0,0,0,11,0
C_S_R45,24,2,5,67,0,13,4,0
C_S_R45,24.4,3,67,1,13,1,66,12
C_S_R45,24.8,4,1,0,1,0,0,0
C_S_R46,24,2,5,60,0,15,4,0
C_S_R46,24.4,3,60,50,15,0,59,14
C_S_R46,24.8,4,50,0,0,0,49,0
C_S_R47,24,2,5,71,0,14,4,0
C_S_R47,24.4,3,71,40,14,0,70,13
C_S_R47,24.8,4,40,16,0,0,39,0
C_S_R47,25.2,5,16,11,6,3,15,5
C_S_R47,25.6,6,11,47,3,0,10,2
C_S_R47,26,7,47,0,0,0,46,0
C_S_R48,24,2,5,56,0,12,4,0
C_S_R48,24.4,3,56,33,12,0,55,11
C_S_R48,24.8,4,33,0,0,0,32,0
C_S_R49,24,2,5,58,0,16,4,0
C_S_R49,24.4,3,58,4,16,1,57,15
C_S_R49,24.8,4,4,27,1,0,3,0
C_S_R49,25.2,5,27,27,6,0,26,5
C_S_R49,25.6,6,27,0,0,0,26,0
C_S_R5,24,2,5,62,0,17,4,0
C_S_R5,24.4,3,62,58,17,0,61,16
C_S_R5,24.8,4,58,4,0,0,57,0
C_S_R5,25.2,5,4,28,6,9,3,5
C_S_R5,25.6,6,28,0,9,9,27,8
C_S_R50,24,2,5,13,0,13,4,0
C_S_R50,24.4,3,13,2,13,0,12,12
C_S_R50,24.8,4,2,0,0,0,1,0
C_S_R51,24,2,5,67,0,17,4,0
C_S_R51,24.4,3,67,36,17,1,66,16
C_S_R51,24.8,4,36,22,1,0,35,0
C_S_R51,25.2,5,22,66,6,3,21,5
C_S_R51,25.6,6,66,24,3,2,65,2
C_S_R51,26,7,24,21,2,0,23,1
C_S_R51,26.4,8,21,9,0,0,20,0
C_S_R51,26.8,9,9,2,6,5,8,5
C_S_R51,27.2,10,2,0,5,42,1,4
C_S_R52,24,2,5,23,0,19,4,0
C_S_R52,24.4,3,23,66,19,0,22,18
C_S_R52,24.8,4,66,25,0,0,65,0
C_S_R52,25.2,5,25,52,6,0,24,5
C_S_R52,25.6,6,52,0,0,0,51,0
C_S_R53,24,2,5,74,0,16,4,0
C_S_R53,24.4,3,74,58,16,2,73,15
C_S_R53,24.8,4,58,1,2,0,57,1
C_S_R53,25.2,5,1,0,6,12,0,5
C_S_R54,24,2,5,57,0,15,4,0
C_S_R54,24.4,3,57,39,15,0,56,14
C_S_R54,24.8,4,39,70,0,0,38,0
C_S_R54,25.2,5,70,26,6,1,69,5
C_S_R54,25.6,6,26,56,1,0,25,0
C_S_R54,26,7,56,4,0,0,55,0
C_S_R54,26.4,8,4,0,0,0,3,0
C_S_R55,24,2,5,79,0,18,4,0
C_S_R55,24.4,3,79,63,18,0,78,17
C_S_R55,24.8,4,63,59,0,0,62,0
C_S_R55,25.2,5,59,40,6,0,58,5
C_S_R55,25.6,6,40,38,0,0,39,0
C_S_R55,26,7,38,11,0,0,37,0
C_S_R55,26.4,8,11,48,0,0,10,0
C_S_R55,26.8,9,48,9,6,2,47,5
C_S_R55,27.2,10,9,9,2,0,8,1
C_S_R56,24,2,5,61,0,14,4,0
C_S_R56,24.4,3,61,37,14,2,60,13
C_S_R56,24.8,4,37,3,2,0,36,1
C_S_R56,25.2,5,3,69,6,1,2,5
C_S_R56,25.6,6,69,31,1,0,68,0
C_S_R56,26,7,31,9,0,0,30,0
C_S_R56,26.4,8,9,31,0,0,8,0
C_S_R56,26.8,9,31,18,6,50,30,5
C_S_R56,27.2,10,18,0,50,101,17,49
C_S_R57,24,2,5,41,0,16,4,0
C_S_R57,24.4,3,41,54,16,2,40,15
C_S_R57,24.8,4,54,9,2,0,53,1
C_S_R57,25.2,5,9,2,6,19,8,5
C_S_R57,25.6,6,2,0,19,117,1,18
C_S_R58,24,2,5,81,0,14,4,0
C_S_R58,24.4,3,81,22,14,0,80,13
C_S_R58,24.8,4,22,7,0,0,21,0
C_S_R58,25.2,5,7,1,6,0,6,5
C_S_R58,25.6,6,1,0,0,0,0,0
C_S_R59,24,2,5,26,0,14,4,0
C_S_R59,24.4,3,26,1,14,0,25,13
C_S_R59,24.8,4,1,0,0,0,0,0
C_S_R6,24,2,5,56,0,17,4,0
C_S_R6,24.4,3,56,2,17,0,55,16
C_S_R6,24.8,4,2,0,0,0,1,0
C_S_R60,24,2,5,35,0,13,4,0
C_S_R60,24.4,3,35,0,13,0,34,12
C_S_R7,24,2,5,73,0,15,4,0
C_S_R7,24.4,3,73,0,15,0,72,14
C_S_R8,24,2,5,75,0,21,4,0
C_S_R8,24.4,3,75,52,21,1,74,20
C_S_R8,24.8,4,52,27,1,0,51,0
C_S_R8,25.2,5,27,71,6,4,26,5
C_S_R8,25.6,6,71,12,4,6,70,3
C_S_R8,26,7,12,13,6,8,11,5
C_S_R8,26.4,8,13,5,8,5,12,7
C_S_R8,26.8,9,5,0,11,6,4,10
C_S_R9,24,2,5,70,0,11,4,0
C_S_R9,24.4,3,70,18,11,0,69,10
C_S_R9,24.8,4,18,0,0,0,17,0
C_V01_R1,24,2,5,18,0,17,4,0
C_V01_R1,24.4,3,18,38,17,2,17,16
C_V01_R1,26.3,4,38,83,2,1,37,1
C_V01_R1,23.7,5,83,0,7,5,82,6
C_V01_R2,24,2,5,27,0,20,4,0
C_V01_R2,24.4,3,27,58,20,0,26,19
C_V01_R2,26.3,4,58,26,0,0,57,0
C_V01_R2,23.7,5,26,14,6,0,25,5
C_V01_R2,25.6,6,14,59,0,0,13,0
C_V01_R2,27.5,7,59,0,0,0,58,0
C_V01_R3,24,2,5,61,0,19,4,0
C_V01_R3,24.4,3,61,58,19,6,60,18
C_V01_R3,26.3,4,58,37,6,22,57,5
C_V01_R3,23.7,5,37,0,28,12,36,27
C_V01_R4,24,2,5,43,0,15,4,0
C_V01_R4,24.4,3,43,55,15,0,42,14
C_V01_R4,26.3,4,55,39,0,0,54,0
C_V01_R4,23.7,5,39,21,6,0,38,5
C_V01_R4,25.6,6,21,26,0,0,20,0
C_V01_R4,27.5,7,26,21,0,0,25,0
C_V01_R4,24.9,8,21,3,0,0,20,0
C_V01_R4,25.3,9,3,46,6,26,2,5
C_V01_R4,28.7,10,46,0,26,11,45,25
C_V01_R5,24,2,5,71,0,13,4,0
C_V01_R5,24.4,3,71,43,13,0,70,12
C_V01_R5,26.3,4,43,3,0,0,42,0
C_V01_R5,23.7,5,3,49,6,0,2,5
C_V01_R5,25.6,6,49,0,0,0,48,0
C_V02_R1,25.5,2,5,24,0,16,4,0
C_V02_R1,25.9,3,24,23,16,1,23,15
C_V02_R1,23.3,4,23,0,1,0,22,0
C_V02_R2,25.5,2,5,11,0,12,4,0
C_V02_R2,25.9,3,11,64,12,2,10,11
C_V02_R2,23.3,4,64,38,2,0,63,1
C_V02_R2,25.2,5,38,29,6,9,37,5
C_V02_R2,24.1,6,29,15,9,54,28,8
C_V02_R2,24.5,7,15,0,54,9,14,53
C_V02_R3,25.5,2,5,76,0,20,4,0
C_V02_R3,25.9,3,76,22,20,25,75,19
C_V02_R3,23.3,4,22,6,25,63,21,24
C_V02_R3,25.2,5,6,0,69,22,5,68
C_V02_R4,25.5,2,5,75,0,17,4,0
C_V02_R4,25.9,3,75,45,17,1,74,16
C_V02_R4,23.3,4,45,26,1,0,44,0
C_V02_R4,25.2,5,26,6,6,8,25,5
C_V02_R4,24.1,6,6,23,8,42,5,7
C_V02_R4,24.5,7,23,0,42,0,22,41
C_V02_R5,25.5,2,5,69,0,18,4,0
C_V02_R5,25.9,3,69,61,18,2,68,17
C_V02_R5,23.3,4,61,47,2,0,60,1
C_V02_R5,25.2,5,47,29,6,0,46,5
C_V02_R5,24.1,6,29,68,0,0,28,0
C_V02_R5,24.5,7,68,2,0,0,67,0
C_V02_R5,27.9,8,2,12,0,0,1,0
C_V02_R5,28.3,9,12,0,6,53,11,5
C_V03_R1,22.5,2,5,18,0,13,4,0
C_V03_R1,25.9,3,18,11,13,14,17,12
C_V03_R1,23.3,4,11,10,14,22,10,13
C_V03_R1,25.2,5,10,16,28,20,9,27
C_V03_R1,24.1,6,16,26,20,46,15,19
C_V03_R1,26,7,26,0,46,1,25,45
C_V03_R2,22.5,2,5,36,0,19,4,0
C_V03_R2,25.9,3,36,12,19,22,35,18
C_V03_R2,23.3,4,12,6,22,28,11,21
C_V03_R2,25.2,5,6,0,34,16,5,33
C_V03_R3,22.5,2,5,58,0,20,4,0
C_V03_R3,25.9,3,58,38,20,25,57,19
C_V03_R3,23.3,4,38,13,25,16,37,24
C_V03_R3,25.2,5,13,0,22,0,12,21
C_V03_R4,22.5,2,5,34,0,16,4,0
C_V03_R4,25.9,3,34,48,16,0,33,15
C_V03_R4,23.3,4,48,46,0,0,47,0
C_V03_R4,25.2,5,46,35,6,0,45,5
C_V03_R4,24.1,6,35,56,0,0,34,0
C_V03_R4,26,7,56,0,0,0,55,0
C_V03_R5,22.5,2,5,33,0,19,4,0
C_V03_R5,25.9,3,33,16,19,7,32,18
C_V03_R5,23.3,4,16,56,7,0,15,6
C_V03_R5,25.2,5,56,0,6,0,55,5
C_V04_R1,24,2,5,8,0,19,4,0
C_V04_R1,25.9,3,8,0,19,15,7,18
C_V04_R2,24,2,5,2,0,16,4,0
C_V04_R2,25.9,3,2,0,16,7,1,15
C_V04_R3,24,2,5,67,0,16,4,0
C_V04_R3,25.9,3,67,51,16,5,66,15
C_V04_R3,23.3,4,51,16,5,19,50,4
C_V04_R3,23.7,5,16,27,25,10,15,24
C_V04_R3,27.1,6,27,0,10,0,26,9
C_V04_R4,24,2,5,15,0,14,4,0
C_V04_R4,25.9,3,15,4,14,2,14,13
C_V04_R4,23.3,4,4,0,2,0,3,1
C_V04_R5,24,2,5,3,0,19,4,0
C_V04_R5,25.9,3,3,0,19,1,2,18
C_V05_R1,22.5,2,5,0,0,21,4,0
C_V05_R2,22.5,2,5,0,0,18,4,0
C_V05_R3,22.5,2,5,23,0,19,4,0
C_V05_R3,22.9,3,23,27,19,0,22,18
C_V05_R3,26.3,4,27,11,0,0,26,0
C_V05_R3,23.7,5,11,47,6,0,10,5
C_V05_R3,27.1,6,47,19,0,0,46,0
C_V05_R3,27.5,7,19,0,0,0,18,0
C_V05_R4,22.5,2,5,10,0,17,4,0
C_V05_R4,22.9,3,10,38,17,1,9,16
C_V05_R4,26.3,4,38,28,1,0,37,0
C_V05_R4,23.7,5,28,55,6,0,27,5
C_V05_R4,27.1,6,55,0,0,0,54,0
C_V05_R5,22.5,2,5,12,0,20,4,0
C_V05_R5,22.9,3,12,16,20,24,11,19
C_V05_R5,26.3,4,16,0,24,19,15,23
C_V06_R1,25.5,2,5,19,0,15,4,0
C_V06_R1,22.9,3,19,16,15,0,18,14
C_V06_R1,26.3,4,16,41,0,0,15,0
C_V06_R1,26.7,5,41,68,6,5,40,5
C_V06_R1,24.1,6,68,24,5,10,67,4
C_V06_R1,26,7,24,1,10,28,23,9
C_V06_R1,24.9,8,1,0,28,71,0,27
C_V06_R2,25.5,2,5,71,0,15,4,0
C_V06_R2,22.9,3,71,2,15,0,70,14
C_V06_R2,26.3,4,2,0,0,0,1,0
C_V06_R3,25.5,2,5,64,0,16,4,0
C_V06_R3,22.9,3,64,1,16,0,63,15
C_V06_R3,26.3,4,1,0,0,0,0,0
C_V06_R4,25.5,2,5,59,0,12,4,0
C_V06_R4,22.9,3,59,0,12,0,58,11
C_V06_R5,25.5,2,5,35,0,11,4,0
C_V06_R5,22.9,3,35,24,11,1,34,10
C_V06_R5,26.3,4,24,51,1,0,23,0
C_V06_R5,26.7,5,51,65,6,2,50,5
C_V06_R5,24.1,6,65,14,2,0,64,1
C_V06_R5,26,7,14,30,0,0,13,0
C_V06_R5,24.9,8,30,70,0,0,29,0
C_V06_R5,28.3,9,70,0,6,22,69,5
C_V07_R1,24,2,5,10,0,13,4,0
C_V07_R1,24.4,3,10,57,13,0,9,12
C_V07_R1,24.8,4,57,24,0,0,56,0
C_V07_R1,23.7,5,24,55,6,3,23,5
C_V07_R1,27.1,6,55,0,3,0,54,2
C_V07_R2,24,2,5,0,0,14,4,0
C_V07_R3,24,2,5,9,0,19,4,0
C_V07_R3,24.4,3,9,77,19,0,8,18
C_V07_R3,24.8,4,77,18,0,0,76,0
C_V07_R3,23.7,5,18,29,6,0,17,5
C_V07_R3,27.1,6,29,0,0,0,28,0
C_V07_R4,24,2,5,20,0,16,4,0
C_V07_R4,24.4,3,20,66,16,0,19,15
C_V07_R4,24.8,4,66,33,0,0,65,0
C_V07_R4,23.7,5,33,45,5,0,32,4
C_V07_R4,27.1,6,45,0,0,0,44,0
C_V07_R5,24,2,5,47,0,17,4,0
C_V07_R5,24.4,3,47,58,17,2,46,16
C_V07_R5,24.8,4,58,21,2,0,57,1
C_V07_R5,23.7,5,21,60,6,0,20,5
C_V07_R5,27.1,6,60,0,0,0,59,0
C_V08_R1,22.5,2,5,23,0,12,4,0
C_V08_R1,22.9,3,23,5,12,0,22,11
C_V08_R1,26.3,4,5,57,0,5,4,0
C_V08_R1,26.7,5,57,38,11,0,56,10
C_V08_R1,25.6,6,38,21,0,0,37,0
C_V08_R1,24.5,7,21,15,0,0,20,0
C_V08_R1,27.9,8,15,3,0,0,14,0
C_V08_R1,26.8,9,3,0,6,42,2,5
C_V08_R2,22.5,2,5,26,0,14,4,0
C_V08_R2,22.9,3,26,0,14,41,25,13
C_V08_R3,22.5,2,5,31,0,16,4,0
C_V08_R3,22.9,3,31,0,16,0,30,15
C_V08_R4,22.5,2,5,3,0,12,4,0
C_V08_R4,22.9,3,3,0,12,22,2,11
C_V08_R5,22.5,2,5,22,0,10,4,0
C_V08_R5,22.9,3,22,19,10,0,21,9
C_V08_R5,26.3,4,19,40,0,0,18,0
C_V08_R5,26.7,5,40,61,6,0,39,5
C_V08_R5,25.6,6,61,16,0,0,60,0
C_V08_R5,24.5,7,16,66,0,0,15,0
C_V08_R5,27.9,8,66,0,0,0,65,0
C_V09_R1,24,2,5,64,0,16,4,0
C_V09_R1,24.4,3,64,32,16,2,63,15
C_V09_R1,23.3,4,32,71,2,0,31,1
C_V09_R1,25.2,5,71,3,6,0,70,5
C_V09_R1,27.1,6,3,0,0,0,2,0
C_V09_R2,24,2,5,9,0,14,4,0
C_V09_R2,24.4,3,9,16,14,12,8,13
C_V09_R2,23.3,4,16,71,12,12,15,11
C_V09_R2,25.2,5,71,4,18,17,70,17
C_V09_R2,27.1,6,4,1,17,14,3,16
C_V09_R2,27.5,7,1,0,14,0,0,13
C_V09_R3,24,2,5,35,0,16,4,0
C_V09_R3,24.4,3,35,54,16,0,34,15
C_V09_R3,23.3,4,54,30,0,3,53,0
C_V09_R3,25.2,5,30,42,9,2,29,8
C_V09_R3,27.1,6,42,14,2,7,41,1
C_V09_R3,27.5,7,14,10,7,0,13,6
C_V09_R3,27.9,8,10,0,0,0,9,0
C_V09_R4,24,2,5,0,0,13,4,0
C_V09_R5,24,2,5,6,0,14,4,0
C_V09_R5,24.4,3,6,0,14,10,5,13
C_V10_R1,22.5,2,5,42,0,17,4,0
